"","Site","Well","Signal","Value","Experiment","Leaf"
"43051","3;3","H6","yfp",2886,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43052","3;3","H6","mTurquoise",74,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43053","3;3","H6","mScarlet",424,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43054","3;3","H6","YB_Ratio",39,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43055","3;4","F1","yfp",3500,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43056","3;4","F1","mTurquoise",130,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43057","3;4","F1","mScarlet",296,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43058","3;4","F1","YB_Ratio",26.92308,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43059","3;4","F2","yfp",3781,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43060","3;4","F2","mTurquoise",77,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43061","3;4","F2","mScarlet",330,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43062","3;4","F2","YB_Ratio",49.1039,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43063","3;4","F3","yfp",3045,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43064","3;4","F3","mTurquoise",181,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43065","3;4","F3","mScarlet",340,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43066","3;4","F3","YB_Ratio",16.8232,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43067","3;4","F4","yfp",3109,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43068","3;4","F4","mTurquoise",119,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43069","3;4","F4","mScarlet",324,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43070","3;4","F4","YB_Ratio",26.12605,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43071","3;4","F5","yfp",2258,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43072","3;4","F5","mTurquoise",108,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43073","3;4","F5","mScarlet",292,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43074","3;4","F5","YB_Ratio",20.90741,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43075","3;4","F6","yfp",2565,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43076","3;4","F6","mTurquoise",84,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43077","3;4","F6","mScarlet",387,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43078","3;4","F6","YB_Ratio",30.53571,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43079","3;4","F7","yfp",2686,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43080","3;4","F7","mTurquoise",114,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43081","3;4","F7","mScarlet",288,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43082","3;4","F7","YB_Ratio",23.5614,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43083","3;4","F8","yfp",2472,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43084","3;4","F8","mTurquoise",79,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43085","3;4","F8","mScarlet",267,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43086","3;4","F8","YB_Ratio",31.29114,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43087","3;4","G1","yfp",3324,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43088","3;4","G1","mTurquoise",205,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43089","3;4","G1","mScarlet",369,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43090","3;4","G1","YB_Ratio",16.21463,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43091","3;4","G2","yfp",3269,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43092","3;4","G2","mTurquoise",154,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43093","3;4","G2","mScarlet",368,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43094","3;4","G2","YB_Ratio",21.22727,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43095","3;4","G3","yfp",2034,"Null_YFP+A+D","Set8_Leaf_D"
"43096","3;4","G3","mTurquoise",218,"Null_YFP+A+D","Set8_Leaf_D"
"43097","3;4","G3","mScarlet",323,"Null_YFP+A+D","Set8_Leaf_D"
"43098","3;4","G3","YB_Ratio",9.330275,"Null_YFP+A+D","Set8_Leaf_D"
"43099","3;4","G4","yfp",2014,"Null_YFP+A+D","Set8_Leaf_D"
"43100","3;4","G4","mTurquoise",190,"Null_YFP+A+D","Set8_Leaf_D"
"43101","3;4","G4","mScarlet",306,"Null_YFP+A+D","Set8_Leaf_D"
"43102","3;4","G4","YB_Ratio",10.6,"Null_YFP+A+D","Set8_Leaf_D"
"43103","3;4","G5","yfp",2463,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43104","3;4","G5","mTurquoise",66,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43105","3;4","G5","mScarlet",349,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43106","3;4","G5","YB_Ratio",37.31818,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43107","3;4","G6","yfp",2366,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43108","3;4","G6","mTurquoise",69,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43109","3;4","G6","mScarlet",332,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43110","3;4","G6","YB_Ratio",34.28986,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43111","3;4","G7","yfp",2472,"Null_YFP+A+D","Set8_Leaf_D"
"43112","3;4","G7","mTurquoise",262,"Null_YFP+A+D","Set8_Leaf_D"
"43113","3;4","G7","mScarlet",354,"Null_YFP+A+D","Set8_Leaf_D"
"43114","3;4","G7","YB_Ratio",9.435115,"Null_YFP+A+D","Set8_Leaf_D"
"43115","3;4","G8","yfp",1893,"Null_YFP+A+D","Set8_Leaf_D"
"43116","3;4","G8","mTurquoise",128,"Null_YFP+A+D","Set8_Leaf_D"
"43117","3;4","G8","mScarlet",275,"Null_YFP+A+D","Set8_Leaf_D"
"43118","3;4","G8","YB_Ratio",14.78906,"Null_YFP+A+D","Set8_Leaf_D"
"43119","3;4","H1","yfp",3031,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43120","3;4","H1","mTurquoise",177,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43121","3;4","H1","mScarlet",303,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43122","3;4","H1","YB_Ratio",17.12429,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43123","3;4","H2","yfp",2671,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43124","3;4","H2","mTurquoise",136,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43125","3;4","H2","mScarlet",328,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43126","3;4","H2","YB_Ratio",19.63971,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43127","3;4","H5","yfp",2474,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43128","3;4","H5","mTurquoise",56,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43129","3;4","H5","mScarlet",319,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43130","3;4","H5","YB_Ratio",44.17857,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43131","3;4","H6","yfp",2323,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43132","3;4","H6","mTurquoise",54,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43133","3;4","H6","mScarlet",371,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43134","3;4","H6","YB_Ratio",43.01852,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43135","4;2","F1","yfp",4501,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43136","4;2","F1","mTurquoise",155,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43137","4;2","F1","mScarlet",363,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43138","4;2","F1","YB_Ratio",29.03871,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43139","4;2","F2","yfp",4338,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43140","4;2","F2","mTurquoise",146,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43141","4;2","F2","mScarlet",309,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43142","4;2","F2","YB_Ratio",29.71233,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43143","4;2","F3","yfp",3404,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43144","4;2","F3","mTurquoise",189,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43145","4;2","F3","mScarlet",405,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43146","4;2","F3","YB_Ratio",18.01058,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43147","4;2","F4","yfp",2998,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43148","4;2","F4","mTurquoise",130,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43149","4;2","F4","mScarlet",310,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43150","4;2","F4","YB_Ratio",23.06154,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43151","4;2","F5","yfp",2653,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43152","4;2","F5","mTurquoise",75,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43153","4;2","F5","mScarlet",339,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43154","4;2","F5","YB_Ratio",35.37333,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43155","4;2","F6","yfp",2547,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43156","4;2","F6","mTurquoise",82,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43157","4;2","F6","mScarlet",369,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43158","4;2","F6","YB_Ratio",31.06098,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43159","4;2","F7","yfp",3643,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43160","4;2","F7","mTurquoise",124,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43161","4;2","F7","mScarlet",325,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43162","4;2","F7","YB_Ratio",29.37903,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43163","4;2","F8","yfp",2636,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43164","4;2","F8","mTurquoise",91,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43165","4;2","F8","mScarlet",294,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43166","4;2","F8","YB_Ratio",28.96703,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43167","4;2","G1","yfp",6964,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43168","4;2","G1","mTurquoise",228,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43169","4;2","G1","mScarlet",488,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43170","4;2","G1","YB_Ratio",30.54386,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43171","4;2","G2","yfp",4888,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43172","4;2","G2","mTurquoise",164,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43173","4;2","G2","mScarlet",448,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43174","4;2","G2","YB_Ratio",29.80488,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43175","4;2","G3","yfp",2292,"Null_YFP+A+D","Set8_Leaf_D"
"43176","4;2","G3","mTurquoise",225,"Null_YFP+A+D","Set8_Leaf_D"
"43177","4;2","G3","mScarlet",336,"Null_YFP+A+D","Set8_Leaf_D"
"43178","4;2","G3","YB_Ratio",10.18667,"Null_YFP+A+D","Set8_Leaf_D"
"43179","4;2","G4","yfp",2251,"Null_YFP+A+D","Set8_Leaf_D"
"43180","4;2","G4","mTurquoise",202,"Null_YFP+A+D","Set8_Leaf_D"
"43181","4;2","G4","mScarlet",391,"Null_YFP+A+D","Set8_Leaf_D"
"43182","4;2","G4","YB_Ratio",11.14356,"Null_YFP+A+D","Set8_Leaf_D"
"43183","4;2","G5","yfp",2571,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43184","4;2","G5","mTurquoise",78,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43185","4;2","G5","mScarlet",429,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43186","4;2","G5","YB_Ratio",32.96154,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43187","4;2","G6","yfp",2669,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43188","4;2","G6","mTurquoise",61,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43189","4;2","G6","mScarlet",339,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43190","4;2","G6","YB_Ratio",43.7541,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43191","4;2","G7","yfp",2361,"Null_YFP+A+D","Set8_Leaf_D"
"43192","4;2","G7","mTurquoise",244,"Null_YFP+A+D","Set8_Leaf_D"
"43193","4;2","G7","mScarlet",819,"Null_YFP+A+D","Set8_Leaf_D"
"43194","4;2","G7","YB_Ratio",9.67623,"Null_YFP+A+D","Set8_Leaf_D"
"43195","4;2","G8","yfp",2229,"Null_YFP+A+D","Set8_Leaf_D"
"43196","4;2","G8","mTurquoise",206,"Null_YFP+A+D","Set8_Leaf_D"
"43197","4;2","G8","mScarlet",328,"Null_YFP+A+D","Set8_Leaf_D"
"43198","4;2","G8","YB_Ratio",10.82039,"Null_YFP+A+D","Set8_Leaf_D"
"43199","4;2","H1","yfp",3651,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43200","4;2","H1","mTurquoise",163,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43201","4;2","H1","mScarlet",339,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43202","4;2","H1","YB_Ratio",22.39877,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43203","4;2","H2","yfp",4172,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43204","4;2","H2","mTurquoise",163,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43205","4;2","H2","mScarlet",509,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43206","4;2","H2","YB_Ratio",25.59509,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43207","4;2","H5","yfp",2497,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43208","4;2","H5","mTurquoise",71,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43209","4;2","H5","mScarlet",353,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43210","4;2","H5","YB_Ratio",35.16901,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43211","4;2","H6","yfp",2425,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43212","4;2","H6","mTurquoise",49,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43213","4;2","H6","mScarlet",389,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43214","4;2","H6","YB_Ratio",49.4898,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43215","4;3","F1","yfp",3954,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43216","4;3","F1","mTurquoise",153,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43217","4;3","F1","mScarlet",324,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43218","4;3","F1","YB_Ratio",25.84314,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43219","4;3","F2","yfp",4522,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43220","4;3","F2","mTurquoise",98,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43221","4;3","F2","mScarlet",318,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43222","4;3","F2","YB_Ratio",46.14286,"AT2G26780(A,B)+C+D","Set8_Leaf_D"
"43223","4;3","F3","yfp",3361,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43224","4;3","F3","mTurquoise",186,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43225","4;3","F3","mScarlet",419,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43226","4;3","F3","YB_Ratio",18.06989,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43227","4;3","F4","yfp",3058,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43228","4;3","F4","mTurquoise",127,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43229","4;3","F4","mScarlet",497,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43230","4;3","F4","YB_Ratio",24.07874,"AT2G26780(A,B)+A+B","Set8_Leaf_D"
"43231","4;3","F5","yfp",2602,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43232","4;3","F5","mTurquoise",86,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43233","4;3","F5","mScarlet",396,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43234","4;3","F5","YB_Ratio",30.25581,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43235","4;3","F6","yfp",2556,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43236","4;3","F6","mTurquoise",76,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43237","4;3","F6","mScarlet",398,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43238","4;3","F6","YB_Ratio",33.63158,"AT3G18480(r3,r6)+r7+r5","Set8_Leaf_D"
"43239","4;3","F7","yfp",2927,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43240","4;3","F7","mTurquoise",119,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43241","4;3","F7","mScarlet",314,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43242","4;3","F7","YB_Ratio",24.59664,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43243","4;3","F8","yfp",2625,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43244","4;3","F8","mTurquoise",116,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43245","4;3","F8","mScarlet",291,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43246","4;3","F8","YB_Ratio",22.62931,"AT3G18480(r3,r6)+r3+r6","Set8_Leaf_D"
"43247","4;3","G1","yfp",4750,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43248","4;3","G1","mTurquoise",225,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43249","4;3","G1","mScarlet",438,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43250","4;3","G1","YB_Ratio",21.11111,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43251","4;3","G2","yfp",3662,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43252","4;3","G2","mTurquoise",183,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43253","4;3","G2","mScarlet",416,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43254","4;3","G2","YB_Ratio",20.01093,"AT2G26780(A,B)+A+D","Set8_Leaf_D"
"43255","4;3","G3","yfp",2464,"Null_YFP+A+D","Set8_Leaf_D"
"43256","4;3","G3","mTurquoise",264,"Null_YFP+A+D","Set8_Leaf_D"
"43257","4;3","G3","mScarlet",364,"Null_YFP+A+D","Set8_Leaf_D"
"43258","4;3","G3","YB_Ratio",9.333333,"Null_YFP+A+D","Set8_Leaf_D"
"43259","4;3","G4","yfp",2293,"Null_YFP+A+D","Set8_Leaf_D"
"43260","4;3","G4","mTurquoise",225,"Null_YFP+A+D","Set8_Leaf_D"
"43261","4;3","G4","mScarlet",323,"Null_YFP+A+D","Set8_Leaf_D"
"43262","4;3","G4","YB_Ratio",10.19111,"Null_YFP+A+D","Set8_Leaf_D"
"43263","4;3","G5","yfp",2819,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43264","4;3","G5","mTurquoise",99,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43265","4;3","G5","mScarlet",451,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43266","4;3","G5","YB_Ratio",28.47475,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43267","4;3","G6","yfp",2558,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43268","4;3","G6","mTurquoise",72,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43269","4;3","G6","mScarlet",398,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43270","4;3","G6","YB_Ratio",35.52778,"AT3G18480(r3,r6)+r3+r5","Set8_Leaf_D"
"43271","4;3","G7","yfp",2343,"Null_YFP+A+D","Set8_Leaf_D"
"43272","4;3","G7","mTurquoise",272,"Null_YFP+A+D","Set8_Leaf_D"
"43273","4;3","G7","mScarlet",507,"Null_YFP+A+D","Set8_Leaf_D"
"43274","4;3","G7","YB_Ratio",8.613971,"Null_YFP+A+D","Set8_Leaf_D"
"43275","4;3","G8","yfp",2208,"Null_YFP+A+D","Set8_Leaf_D"
"43276","4;3","G8","mTurquoise",157,"Null_YFP+A+D","Set8_Leaf_D"
"43277","4;3","G8","mScarlet",318,"Null_YFP+A+D","Set8_Leaf_D"
"43278","4;3","G8","YB_Ratio",14.06369,"Null_YFP+A+D","Set8_Leaf_D"
"43279","4;3","H1","yfp",3346,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43280","4;3","H1","mTurquoise",156,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43281","4;3","H1","mScarlet",339,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43282","4;3","H1","YB_Ratio",21.44872,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43283","4;3","H2","yfp",3280,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43284","4;3","H2","mTurquoise",144,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43285","4;3","H2","mScarlet",393,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43286","4;3","H2","YB_Ratio",22.77778,"AT2G26780(A,B)+C+B","Set8_Leaf_D"
"43287","4;3","H5","yfp",2655,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43288","4;3","H5","mTurquoise",105,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43289","4;3","H5","mScarlet",336,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43290","4;3","H5","YB_Ratio",25.28571,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43291","4;3","H6","yfp",2719,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43292","4;3","H6","mTurquoise",48,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43293","4;3","H6","mScarlet",389,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43294","4;3","H6","YB_Ratio",56.64583,"AT3G18480(r3,r6)+r7+r6","Set8_Leaf_D"
"43295","1;2","A1","yfp",1775,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43296","1;2","A1","mTurquoise",44,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43297","1;2","A1","mScarlet",382,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43298","1;2","A1","YB_Ratio",40.34091,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43299","1;2","A2","yfp",1674,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43300","1;2","A2","mTurquoise",40,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43301","1;2","A2","mScarlet",310,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43302","1;2","A2","YB_Ratio",41.85,"AT2G29080(D,C)+A+B","Set8_Leaf_E"
"43303","1;2","A3","yfp",13375,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43304","1;2","A3","mTurquoise",58,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43305","1;2","A3","mScarlet",307,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43306","1;2","A3","YB_Ratio",230.6034,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43307","1;2","A4","yfp",16290,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43308","1;2","A4","mTurquoise",49,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43309","1;2","A4","mScarlet",345,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43310","1;2","A4","YB_Ratio",332.449,"AT1G64550(E,A)+B+C","Set8_Leaf_E"
"43311","1;2","B1","yfp",2002,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43312","1;2","B1","mTurquoise",47,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43313","1;2","B1","mScarlet",314,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43314","1;2","B1","YB_Ratio",42.59574,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43315","1;2","B2","yfp",1822,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43316","1;2","B2","mTurquoise",45,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43317","1;2","B2","mScarlet",334,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43318","1;2","B2","YB_Ratio",40.48889,"AT2G29080(D,C)+D+B","Set8_Leaf_E"
"43319","1;2","B3","yfp",10472,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43320","1;2","B3","mTurquoise",54,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43321","1;2","B3","mScarlet",327,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43322","1;2","B3","YB_Ratio",193.9259,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43323","1;2","B4","yfp",15443,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43324","1;2","B4","mTurquoise",54,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43325","1;2","B4","mScarlet",423,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43326","1;2","B4","YB_Ratio",285.9815,"AT1G64550(E,A)+E+C","Set8_Leaf_E"
"43327","1;2","C1","yfp",1936,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43328","1;2","C1","mTurquoise",52,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43329","1;2","C1","mScarlet",318,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
"43330","1;2","C1","YB_Ratio",37.23077,"AT2G29080(D,C)+A+C","Set8_Leaf_E"
