"","Site","Well","Signal","Value","Experiment","Leaf"
"16649","4;3","C6","yfp",2561,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_J"
"16650","4;3","C6","mTurquoise",69,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_J"
"16651","4;3","C6","mScarlet",494,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_J"
"16652","4;3","C6","YB_Ratio",37.11594,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_J"
"16653","4;3","C7","yfp",2439,"AT2G29080(D,C)","Set8_Leaf_J"
"16654","4;3","C7","mTurquoise",63,"AT2G29080(D,C)","Set8_Leaf_J"
"16655","4;3","C7","mScarlet",399,"AT2G29080(D,C)","Set8_Leaf_J"
"16656","4;3","C7","YB_Ratio",38.71429,"AT2G29080(D,C)","Set8_Leaf_J"
"16657","4;3","C8","yfp",2637,"AT2G29080(D,C)","Set8_Leaf_J"
"16658","4;3","C8","mTurquoise",62,"AT2G29080(D,C)","Set8_Leaf_J"
"16659","4;3","C8","mScarlet",371,"AT2G29080(D,C)","Set8_Leaf_J"
"16660","4;3","C8","YB_Ratio",42.53226,"AT2G29080(D,C)","Set8_Leaf_J"
"16661","4;3","D5","yfp",2386,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16662","4;3","D5","mTurquoise",61,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16663","4;3","D5","mScarlet",329,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16664","4;3","D5","YB_Ratio",39.11475,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16665","4;3","D6","yfp",2277,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16666","4;3","D6","mTurquoise",54,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16667","4;3","D6","mScarlet",635,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16668","4;3","D6","YB_Ratio",42.16667,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_J"
"16669","4;3","D7","yfp",8429,"AT1G64550(E,A)","Set8_Leaf_J"
"16670","4;3","D7","mTurquoise",79,"AT1G64550(E,A)","Set8_Leaf_J"
"16671","4;3","D7","mScarlet",334,"AT1G64550(E,A)","Set8_Leaf_J"
"16672","4;3","D7","YB_Ratio",106.6962,"AT1G64550(E,A)","Set8_Leaf_J"
"16673","4;3","D8","yfp",12093,"AT1G64550(E,A)","Set8_Leaf_J"
"16674","4;3","D8","mTurquoise",104,"AT1G64550(E,A)","Set8_Leaf_J"
"16675","4;3","D8","mScarlet",368,"AT1G64550(E,A)","Set8_Leaf_J"
"16676","4;3","D8","YB_Ratio",116.2788,"AT1G64550(E,A)","Set8_Leaf_J"
"16677","4;3","E5","yfp",3686,"Null_YFP+A+D","Set8_Leaf_J"
"16678","4;3","E5","mTurquoise",338,"Null_YFP+A+D","Set8_Leaf_J"
"16679","4;3","E5","mScarlet",355,"Null_YFP+A+D","Set8_Leaf_J"
"16680","4;3","E5","YB_Ratio",10.90533,"Null_YFP+A+D","Set8_Leaf_J"
"16681","4;3","E6","yfp",2398,"Null_YFP+A+D","Set8_Leaf_J"
"16682","4;3","E6","mTurquoise",294,"Null_YFP+A+D","Set8_Leaf_J"
"16683","4;3","E6","mScarlet",369,"Null_YFP+A+D","Set8_Leaf_J"
"16684","4;3","E6","YB_Ratio",8.156463,"Null_YFP+A+D","Set8_Leaf_J"
"16685","4;3","E7","yfp",2446,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16686","4;3","E7","mTurquoise",64,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16687","4;3","E7","mScarlet",361,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16688","4;3","E7","YB_Ratio",38.21875,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16689","4;3","E8","yfp",2278,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16690","4;3","E8","mTurquoise",44,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16691","4;3","E8","mScarlet",329,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16692","4;3","E8","YB_Ratio",51.77273,"AT3G08530(r7,r5)","Set8_Leaf_J"
"16693","4;3","F7","yfp",2300,"Null_YFP","Set8_Leaf_J"
"16694","4;3","F7","mTurquoise",81,"Null_YFP","Set8_Leaf_J"
"16695","4;3","F7","mScarlet",360,"Null_YFP","Set8_Leaf_J"
"16696","4;3","F7","YB_Ratio",28.39506,"Null_YFP","Set8_Leaf_J"
"16697","4;3","F8","yfp",2503,"Null_YFP","Set8_Leaf_J"
"16698","4;3","F8","mTurquoise",94,"Null_YFP","Set8_Leaf_J"
"16699","4;3","F8","mScarlet",437,"Null_YFP","Set8_Leaf_J"
"16700","4;3","F8","YB_Ratio",26.62766,"Null_YFP","Set8_Leaf_J"
"16701","1;2","A9","yfp",1392,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16702","1;2","A9","mTurquoise",36,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16703","1;2","A9","mScarlet",302,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16704","1;2","A9","YB_Ratio",38.66667,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16705","1;2","A10","yfp",1505,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16706","1;2","A10","mTurquoise",39,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16707","1;2","A10","mScarlet",299,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16708","1;2","A10","YB_Ratio",38.58974,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16709","1;2","A11","yfp",2569,"AT2G26780(A,B)","Set8_Leaf_K"
"16710","1;2","A11","mTurquoise",46,"AT2G26780(A,B)","Set8_Leaf_K"
"16711","1;2","A11","mScarlet",291,"AT2G26780(A,B)","Set8_Leaf_K"
"16712","1;2","A11","YB_Ratio",55.84783,"AT2G26780(A,B)","Set8_Leaf_K"
"16713","1;2","A12","yfp",3040,"AT2G26780(A,B)","Set8_Leaf_K"
"16714","1;2","A12","mTurquoise",41,"AT2G26780(A,B)","Set8_Leaf_K"
"16715","1;2","A12","mScarlet",350,"AT2G26780(A,B)","Set8_Leaf_K"
"16716","1;2","A12","YB_Ratio",74.14634,"AT2G26780(A,B)","Set8_Leaf_K"
"16717","1;2","B9","yfp",1532,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16718","1;2","B9","mTurquoise",36,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16719","1;2","B9","mScarlet",263,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16720","1;2","B9","YB_Ratio",42.55556,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16721","1;2","B10","yfp",1424,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16722","1;2","B10","mTurquoise",43,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16723","1;2","B10","mScarlet",260,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16724","1;2","B10","YB_Ratio",33.11628,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16725","1;2","B11","yfp",1546,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16726","1;2","B11","mTurquoise",37,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16727","1;2","B11","mScarlet",291,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16728","1;2","B11","YB_Ratio",41.78378,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16729","1;2","B12","yfp",1906,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16730","1;2","B12","mTurquoise",46,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16731","1;2","B12","mScarlet",302,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16732","1;2","B12","YB_Ratio",41.43478,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16733","1;2","C9","yfp",1952,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16734","1;2","C9","mTurquoise",37,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16735","1;2","C9","mScarlet",266,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16736","1;2","C9","YB_Ratio",52.75676,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16737","1;2","C10","yfp",1509,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16738","1;2","C10","mTurquoise",37,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16739","1;2","C10","mScarlet",331,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16740","1;2","C10","YB_Ratio",40.78378,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16741","1;2","C11","yfp",1823,"AT2G29080(D,C)","Set8_Leaf_K"
"16742","1;2","C11","mTurquoise",45,"AT2G29080(D,C)","Set8_Leaf_K"
"16743","1;2","C11","mScarlet",369,"AT2G29080(D,C)","Set8_Leaf_K"
"16744","1;2","C11","YB_Ratio",40.51111,"AT2G29080(D,C)","Set8_Leaf_K"
"16745","1;2","C12","yfp",1776,"AT2G29080(D,C)","Set8_Leaf_K"
"16746","1;2","C12","mTurquoise",58,"AT2G29080(D,C)","Set8_Leaf_K"
"16747","1;2","C12","mScarlet",353,"AT2G29080(D,C)","Set8_Leaf_K"
"16748","1;2","C12","YB_Ratio",30.62069,"AT2G29080(D,C)","Set8_Leaf_K"
"16749","1;2","D9","yfp",1551,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16750","1;2","D9","mTurquoise",40,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16751","1;2","D9","mScarlet",281,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16752","1;2","D9","YB_Ratio",38.775,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16753","1;2","D10","yfp",1523,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16754","1;2","D10","mTurquoise",40,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16755","1;2","D10","mScarlet",302,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16756","1;2","D10","YB_Ratio",38.075,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16757","1;2","D11","yfp",4876,"AT1G64550(E,A)","Set8_Leaf_K"
"16758","1;2","D11","mTurquoise",49,"AT1G64550(E,A)","Set8_Leaf_K"
"16759","1;2","D11","mScarlet",292,"AT1G64550(E,A)","Set8_Leaf_K"
"16760","1;2","D11","YB_Ratio",99.5102,"AT1G64550(E,A)","Set8_Leaf_K"
"16761","1;2","D12","yfp",5012,"AT1G64550(E,A)","Set8_Leaf_K"
"16762","1;2","D12","mTurquoise",44,"AT1G64550(E,A)","Set8_Leaf_K"
"16763","1;2","D12","mScarlet",306,"AT1G64550(E,A)","Set8_Leaf_K"
"16764","1;2","D12","YB_Ratio",113.9091,"AT1G64550(E,A)","Set8_Leaf_K"
"16765","1;2","E9","yfp",1903,"Null_YFP+A+D","Set8_Leaf_K"
"16766","1;2","E9","mTurquoise",103,"Null_YFP+A+D","Set8_Leaf_K"
"16767","1;2","E9","mScarlet",357,"Null_YFP+A+D","Set8_Leaf_K"
"16768","1;2","E9","YB_Ratio",18.47573,"Null_YFP+A+D","Set8_Leaf_K"
"16769","1;2","E10","yfp",1637,"Null_YFP+A+D","Set8_Leaf_K"
"16770","1;2","E10","mTurquoise",62,"Null_YFP+A+D","Set8_Leaf_K"
"16771","1;2","E10","mScarlet",283,"Null_YFP+A+D","Set8_Leaf_K"
"16772","1;2","E10","YB_Ratio",26.40323,"Null_YFP+A+D","Set8_Leaf_K"
"16773","1;2","E11","yfp",1708,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16774","1;2","E11","mTurquoise",49,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16775","1;2","E11","mScarlet",356,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16776","1;2","E11","YB_Ratio",34.85714,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16777","1;2","E12","yfp",1574,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16778","1;2","E12","mTurquoise",37,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16779","1;2","E12","mScarlet",302,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16780","1;2","E12","YB_Ratio",42.54054,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16781","1;2","F11","yfp",1800,"Null_YFP","Set8_Leaf_K"
"16782","1;2","F11","mTurquoise",57,"Null_YFP","Set8_Leaf_K"
"16783","1;2","F11","mScarlet",343,"Null_YFP","Set8_Leaf_K"
"16784","1;2","F11","YB_Ratio",31.57895,"Null_YFP","Set8_Leaf_K"
"16785","1;2","F12","yfp",2090,"Null_YFP","Set8_Leaf_K"
"16786","1;2","F12","mTurquoise",83,"Null_YFP","Set8_Leaf_K"
"16787","1;2","F12","mScarlet",395,"Null_YFP","Set8_Leaf_K"
"16788","1;2","F12","YB_Ratio",25.18072,"Null_YFP","Set8_Leaf_K"
"16789","1;3","A9","yfp",1230,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16790","1;3","A9","mTurquoise",36,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16791","1;3","A9","mScarlet",315,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16792","1;3","A9","YB_Ratio",34.16667,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16793","1;3","A10","yfp",1594,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16794","1;3","A10","mTurquoise",37,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16795","1;3","A10","mScarlet",292,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16796","1;3","A10","YB_Ratio",43.08108,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16797","1;3","A11","yfp",2324,"AT2G26780(A,B)","Set8_Leaf_K"
"16798","1;3","A11","mTurquoise",40,"AT2G26780(A,B)","Set8_Leaf_K"
"16799","1;3","A11","mScarlet",281,"AT2G26780(A,B)","Set8_Leaf_K"
"16800","1;3","A11","YB_Ratio",58.1,"AT2G26780(A,B)","Set8_Leaf_K"
"16801","1;3","A12","yfp",3262,"AT2G26780(A,B)","Set8_Leaf_K"
"16802","1;3","A12","mTurquoise",42,"AT2G26780(A,B)","Set8_Leaf_K"
"16803","1;3","A12","mScarlet",353,"AT2G26780(A,B)","Set8_Leaf_K"
"16804","1;3","A12","YB_Ratio",77.66667,"AT2G26780(A,B)","Set8_Leaf_K"
"16805","1;3","B9","yfp",1512,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16806","1;3","B9","mTurquoise",36,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16807","1;3","B9","mScarlet",273,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16808","1;3","B9","YB_Ratio",42,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16809","1;3","B10","yfp",1643,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16810","1;3","B10","mTurquoise",48,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16811","1;3","B10","mScarlet",398,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16812","1;3","B10","YB_Ratio",34.22917,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16813","1;3","B11","yfp",1717,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16814","1;3","B11","mTurquoise",40,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16815","1;3","B11","mScarlet",320,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16816","1;3","B11","YB_Ratio",42.925,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16817","1;3","B12","yfp",1745,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16818","1;3","B12","mTurquoise",48,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16819","1;3","B12","mScarlet",308,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16820","1;3","B12","YB_Ratio",36.35417,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16821","1;3","C9","yfp",1865,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16822","1;3","C9","mTurquoise",39,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16823","1;3","C9","mScarlet",282,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16824","1;3","C9","YB_Ratio",47.82051,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16825","1;3","C10","yfp",1611,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16826","1;3","C10","mTurquoise",39,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16827","1;3","C10","mScarlet",488,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16828","1;3","C10","YB_Ratio",41.30769,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16829","1;3","C11","yfp",1864,"AT2G29080(D,C)","Set8_Leaf_K"
"16830","1;3","C11","mTurquoise",45,"AT2G29080(D,C)","Set8_Leaf_K"
"16831","1;3","C11","mScarlet",483,"AT2G29080(D,C)","Set8_Leaf_K"
"16832","1;3","C11","YB_Ratio",41.42222,"AT2G29080(D,C)","Set8_Leaf_K"
"16833","1;3","C12","yfp",1730,"AT2G29080(D,C)","Set8_Leaf_K"
"16834","1;3","C12","mTurquoise",55,"AT2G29080(D,C)","Set8_Leaf_K"
"16835","1;3","C12","mScarlet",322,"AT2G29080(D,C)","Set8_Leaf_K"
"16836","1;3","C12","YB_Ratio",31.45455,"AT2G29080(D,C)","Set8_Leaf_K"
"16837","1;3","D9","yfp",1543,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16838","1;3","D9","mTurquoise",40,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16839","1;3","D9","mScarlet",273,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16840","1;3","D9","YB_Ratio",38.575,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16841","1;3","D10","yfp",1583,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16842","1;3","D10","mTurquoise",37,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16843","1;3","D10","mScarlet",291,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16844","1;3","D10","YB_Ratio",42.78378,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16845","1;3","D11","yfp",4891,"AT1G64550(E,A)","Set8_Leaf_K"
"16846","1;3","D11","mTurquoise",56,"AT1G64550(E,A)","Set8_Leaf_K"
"16847","1;3","D11","mScarlet",309,"AT1G64550(E,A)","Set8_Leaf_K"
"16848","1;3","D11","YB_Ratio",87.33929,"AT1G64550(E,A)","Set8_Leaf_K"
"16849","1;3","D12","yfp",4487,"AT1G64550(E,A)","Set8_Leaf_K"
"16850","1;3","D12","mTurquoise",44,"AT1G64550(E,A)","Set8_Leaf_K"
"16851","1;3","D12","mScarlet",321,"AT1G64550(E,A)","Set8_Leaf_K"
"16852","1;3","D12","YB_Ratio",101.9773,"AT1G64550(E,A)","Set8_Leaf_K"
"16853","1;3","E9","yfp",2028,"Null_YFP+A+D","Set8_Leaf_K"
"16854","1;3","E9","mTurquoise",108,"Null_YFP+A+D","Set8_Leaf_K"
"16855","1;3","E9","mScarlet",358,"Null_YFP+A+D","Set8_Leaf_K"
"16856","1;3","E9","YB_Ratio",18.77778,"Null_YFP+A+D","Set8_Leaf_K"
"16857","1;3","E10","yfp",1721,"Null_YFP+A+D","Set8_Leaf_K"
"16858","1;3","E10","mTurquoise",66,"Null_YFP+A+D","Set8_Leaf_K"
"16859","1;3","E10","mScarlet",288,"Null_YFP+A+D","Set8_Leaf_K"
"16860","1;3","E10","YB_Ratio",26.07576,"Null_YFP+A+D","Set8_Leaf_K"
"16861","1;3","E11","yfp",1699,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16862","1;3","E11","mTurquoise",47,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16863","1;3","E11","mScarlet",336,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16864","1;3","E11","YB_Ratio",36.14894,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16865","1;3","E12","yfp",1562,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16866","1;3","E12","mTurquoise",38,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16867","1;3","E12","mScarlet",306,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16868","1;3","E12","YB_Ratio",41.10526,"AT3G08530(r7,r5)","Set8_Leaf_K"
"16869","1;3","F11","yfp",1715,"Null_YFP","Set8_Leaf_K"
"16870","1;3","F11","mTurquoise",54,"Null_YFP","Set8_Leaf_K"
"16871","1;3","F11","mScarlet",325,"Null_YFP","Set8_Leaf_K"
"16872","1;3","F11","YB_Ratio",31.75926,"Null_YFP","Set8_Leaf_K"
"16873","1;3","F12","yfp",2136,"Null_YFP","Set8_Leaf_K"
"16874","1;3","F12","mTurquoise",79,"Null_YFP","Set8_Leaf_K"
"16875","1;3","F12","mScarlet",417,"Null_YFP","Set8_Leaf_K"
"16876","1;3","F12","YB_Ratio",27.03797,"Null_YFP","Set8_Leaf_K"
"16877","2;1","A9","yfp",1624,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16878","2;1","A9","mTurquoise",38,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16879","2;1","A9","mScarlet",335,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16880","2;1","A9","YB_Ratio",42.73684,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16881","2;1","A10","yfp",1693,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16882","2;1","A10","mTurquoise",35,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16883","2;1","A10","mScarlet",315,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16884","2;1","A10","YB_Ratio",48.37143,"AT3G08530(r7,r5)+r3+r6","Set8_Leaf_K"
"16885","2;1","A11","yfp",2670,"AT2G26780(A,B)","Set8_Leaf_K"
"16886","2;1","A11","mTurquoise",48,"AT2G26780(A,B)","Set8_Leaf_K"
"16887","2;1","A11","mScarlet",320,"AT2G26780(A,B)","Set8_Leaf_K"
"16888","2;1","A11","YB_Ratio",55.625,"AT2G26780(A,B)","Set8_Leaf_K"
"16889","2;1","A12","yfp",2964,"AT2G26780(A,B)","Set8_Leaf_K"
"16890","2;1","A12","mTurquoise",40,"AT2G26780(A,B)","Set8_Leaf_K"
"16891","2;1","A12","mScarlet",367,"AT2G26780(A,B)","Set8_Leaf_K"
"16892","2;1","A12","YB_Ratio",74.1,"AT2G26780(A,B)","Set8_Leaf_K"
"16893","2;1","B9","yfp",1634,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16894","2;1","B9","mTurquoise",38,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16895","2;1","B9","mScarlet",325,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16896","2;1","B9","YB_Ratio",43,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16897","2;1","B10","yfp",1588,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16898","2;1","B10","mTurquoise",43,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16899","2;1","B10","mScarlet",271,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16900","2;1","B10","YB_Ratio",36.93023,"AT3G08530(r7,r5)+r7+r6","Set8_Leaf_K"
"16901","2;1","B11","yfp",1840,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16902","2;1","B11","mTurquoise",39,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16903","2;1","B11","mScarlet",304,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16904","2;1","B11","YB_Ratio",47.17949,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16905","2;1","B12","yfp",2048,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16906","2;1","B12","mTurquoise",47,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16907","2;1","B12","mScarlet",337,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16908","2;1","B12","YB_Ratio",43.57447,"AT3G18480(r3,r6)","Set8_Leaf_K"
"16909","2;1","C9","yfp",1973,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16910","2;1","C9","mTurquoise",38,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16911","2;1","C9","mScarlet",276,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16912","2;1","C9","YB_Ratio",51.92105,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16913","2;1","C10","yfp",1650,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16914","2;1","C10","mTurquoise",49,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16915","2;1","C10","mScarlet",480,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16916","2;1","C10","YB_Ratio",33.67347,"AT3G08530(r7,r5)+r3+r5","Set8_Leaf_K"
"16917","2;1","C11","yfp",1939,"AT2G29080(D,C)","Set8_Leaf_K"
"16918","2;1","C11","mTurquoise",72,"AT2G29080(D,C)","Set8_Leaf_K"
"16919","2;1","C11","mScarlet",370,"AT2G29080(D,C)","Set8_Leaf_K"
"16920","2;1","C11","YB_Ratio",26.93056,"AT2G29080(D,C)","Set8_Leaf_K"
"16921","2;1","C12","yfp",2318,"AT2G29080(D,C)","Set8_Leaf_K"
"16922","2;1","C12","mTurquoise",67,"AT2G29080(D,C)","Set8_Leaf_K"
"16923","2;1","C12","mScarlet",381,"AT2G29080(D,C)","Set8_Leaf_K"
"16924","2;1","C12","YB_Ratio",34.59701,"AT2G29080(D,C)","Set8_Leaf_K"
"16925","2;1","D9","yfp",1696,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16926","2;1","D9","mTurquoise",39,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16927","2;1","D9","mScarlet",276,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16928","2;1","D9","YB_Ratio",43.48718,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16929","2;1","D10","yfp",1758,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16930","2;1","D10","mTurquoise",41,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16931","2;1","D10","mScarlet",308,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16932","2;1","D10","YB_Ratio",42.87805,"AT3G08530(r7,r5)+r7+r5","Set8_Leaf_K"
"16933","2;1","D11","yfp",5645,"AT1G64550(E,A)","Set8_Leaf_K"
"16934","2;1","D11","mTurquoise",52,"AT1G64550(E,A)","Set8_Leaf_K"
"16935","2;1","D11","mScarlet",392,"AT1G64550(E,A)","Set8_Leaf_K"
"16936","2;1","D11","YB_Ratio",108.5577,"AT1G64550(E,A)","Set8_Leaf_K"
"16937","2;1","D12","yfp",6344,"AT1G64550(E,A)","Set8_Leaf_K"
"16938","2;1","D12","mTurquoise",45,"AT1G64550(E,A)","Set8_Leaf_K"
"16939","2;1","D12","mScarlet",329,"AT1G64550(E,A)","Set8_Leaf_K"
